ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
ADM,12/31/2015,-0.120275591,1.148235294,0.156342183,-0.090909091,0.258389262,,0.166666667,0.02476573,-0.315541601,-0.37829912,-0.166825847,-0.02994012,,-0.059566787,-0.013422819,-0.252379579,-0.27028754,,0.048387097,0.000203025,,0,-0.156879195,-0.500570125,0.087264151,-0.086053412,-0.12065287,-1.333333333,-2.326802508,0.04540521,-0.008453279,-0.709090909,,-1.140515222,-0.90652819,-0.5,-0.259435281,-0.99383622,-0.177491103,0.114606742,-0.177491103,-0.145419847,-0.357248521,0.904761905,-0.343251089,0,0.280802292,-0.291325915,-1,0.729250604,-2.705263158,-1.443936877,-0.114285714,-1.21958042,,-0.25,-0.1875,0,-0.056074766,,0.074135405,0.52238806,0.054011536,-0.257575758,-0.149514563,-0.087278678,-0.161326264,-0.134405845,-0.085619413,-0.087208109,-0.086500387,-0.166241795,,0.000496524,-0.130813953,-0.053702139,2015,ADM,2015,-0.005165245,Archer-Daniels-Midland Co,reports,Consumer Staples,Agricultural Products,"Decatur, Illinois",7/29/1981,7084,0.144559049
ADS,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,ADS,2012,,Alliance Data Systems,reports,Information Technology,Data Processing & Outsourced Services,"Plano, Texas",12/23/2013,1101215,
ADS,12/31/2013,-0.036256236,-0.321115829,,-0.275,0.162474776,0.040242603,0.178571429,0.067912083,,0.034736842,0.210203542,0.270718232,-0.918273554,-0.052191504,0.120413618,0.12782492,0.161820695,-3.226893939,,0.182430403,-0.008766154,-0.029411765,0.139956087,0.140396243,-0.210114021,0.048171276,,0.045614022,-0.939168862,0.274870096,,,,-0.602153665,-0.887068977,-0.115234661,-0.68123769,-0.393783667,0.17504547,0.021933087,0.17504547,0.17504547,0.14596309,,0.12782492,-0.074074074,0.377078569,0.402761782,0.170094012,-0.166232103,0,-0.973498981,0.13300119,4.224515976,0.29508737,-0.052631579,-0.279069767,-0.083333333,0.270718232,,0.319437828,1.063788709,0.009772439,-0.389858619,,0.103675299,0.138926756,-0.103378115,0.619265942,0.079922578,0.103675299,0.186102834,0.094009907,0.000497018,0.19549763,-0.017107654,2013,ADS,2013,0.470443892,Alliance Data Systems,reports,Information Technology,Data Processing & Outsourced Services,"Plano, Texas",12/23/2013,1101215,0.229984782
ADS,12/31/2014,0.935226941,3.668791525,,-0.637931034,0.172246188,0.920713375,-0.242424242,0.079261788,,0.136317396,0.258750769,-0.047826087,-0.933170334,0.919311094,0.138378329,-0.000404946,0.056123426,0.348358564,,0.870489458,1.227042299,-0.060606061,0.164881269,0.082622913,2.292747239,-0.147214403,,0.637261615,33.0673913,0.3550964,,,,3.100617655,0.40355695,0.33948153,3.993447437,1.925203283,0.020402281,0.317884846,0.020402281,0.020402281,0.340425863,,-0.000404946,-0.16,0.469427135,1.423133187,0.556018204,3.139628024,66.09090909,70.22515141,0.63676938,-0.344961487,0.448655602,-0.111111111,-0.623655914,-0.090909091,-0.047826087,,0.239831563,0.242217563,1.267442606,-0.088215884,,0.530019917,0.32823631,0.397337572,1.800291203,0.442273299,0.530019917,0.227798715,0.106582051,0.000496771,-0.135777998,0.180717778,2014,ADS,2014,0.38332306,Alliance Data Systems,reports,Information Technology,Data Processing & Outsourced Services,"Plano, Texas",12/23/2013,1101215,0.600657073
ADS,12/31/2015,0.105639905,-1.053248976,,0.428571429,0.207878055,0.025977065,0,0.016969725,,0.003581021,0.230166255,0.159817352,2.762195122,-0.092839756,0.499291044,0.148746389,0.111863484,0.596379463,,0.0305167,-0.013298723,-0.032258065,0.179681741,0.013819099,-0.205969813,0.267374466,,0.218486152,-0.478729288,0.246091587,,,-0.289468769,-0.209815718,-0.153219044,0.269076798,-0.495782883,-0.290170549,0.178252514,0.081357799,0.178252514,0.178252514,0.207683651,,0.148746389,-0.047619048,0.134537959,-0.013843955,-0.036178834,0.819026414,138.5176152,-0.876395666,0.252688499,0.17052617,0.571920455,-0.125,0.314285714,-0.1,0.159817352,,0.217051274,2.787438556,-0.179320324,0.120556723,,0.106487142,0.176306948,0.015871266,-0.161222344,0.142392007,0.106487142,0.214372782,0.31976329,0.000496524,0.021788991,0.153127039,2015,ADS,2015,0.07368942,Alliance Data Systems,reports,Information Technology,Data Processing & Outsourced Services,"Plano, Texas",12/23/2013,1101215,0.050793686
ADSK,1/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,ADSK,2013,,Autodesk Inc,reports,Information Technology,Application Software,"San Rafael, California",12/1/1989,769397,
ADSK,1/31/2014,-0.053945047,-1.737003058,,-0.166666667,0.138297872,,0.13368984,0.149361121,,0.129328183,0.150104822,0.081632653,0.067589577,0.089552239,0.008607199,-0.081290323,-0.097096774,-2.1,,0.134029591,0.158806655,-0.022222222,-0.03573323,-0.18370607,-0.169736842,,,-1.216333333,-0.454117647,0.001072961,-0.325468256,,,-1,-0.471117944,0.007869791,-1.233653491,-0.700247219,-0.075181892,-0.637113402,-0.075181892,-0.075181892,-0.105713754,-0.708428246,-0.06897679,0,-0.071383845,0.4375,0.076043277,-0.894736842,3.032786885,-0.330467675,0.079431148,4.566666667,-0.133016627,-0.076923077,-0.2,-0.090909091,0.081632653,0.0185,0.04289768,-0.473933649,-0.025328157,,0.210464776,0.066521214,0.110719323,0.026636007,0.106842208,0.030151863,0.066521214,-0.016564311,,0.000496771,-0.064220183,-0.011713982,2014,ADSK,2014,0.374965289,Autodesk Inc,reports,Information Technology,Application Software,"San Rafael, California",12/1/1989,769397,0.469325652
ADSK,1/31/2015,0.330402345,-1.239280775,,-0.6,0.176012461,,-0.316037736,-0.238747976,,0.082941428,0.247174626,-0.279245283,-0.237223494,0.253913894,0.131885182,-0.57619382,-0.703465523,1.272727273,,0.221795856,0.441924943,-0.022727273,0.085267053,-0.976516634,0.370839937,6.693877551,,-4.021571649,7.103448276,-0.004421222,-0.015506671,,,,-2.837209302,0.25661047,0.896442688,3.668041237,-0.642482517,1.352272727,-0.642482517,-0.642482517,0.132154006,-0.7578125,-0.57619382,-0.615384615,0.102494943,0.154462243,0.293881069,87.83333333,0.764227642,2.256291731,-0.064910026,-3.628742515,0.090410959,-0.75,-0.666666667,-0.7,-0.279245283,0.186712486,-0.200704225,0.774774775,0.215193475,,0.487080415,0.068487486,-0.057742504,0.306672888,-0.0187044,0.152989072,0.068487486,0.104797924,,0.000496524,-0.647058824,0.0129662,2015,ADSK,2015,0.042606941,Autodesk Inc,reports,Information Technology,Application Software,"San Rafael, California",12/1/1989,769397,1.954053
ADSK,1/31/2016,0.04566393,10.30057803,,4,-0.041059603,,-0.027586207,-0.040833688,,0.027296825,0.083601286,-0.015706806,-0.908,1.02106906,-0.000685401,-0.989229495,-1.244578313,0.06,,0.063442211,0.054113446,-0.011627907,-0.016911663,257.5,-0.18150289,-0.427055703,,1.774604793,0.025,1.002018571,0.94981685,,,,-0.869801085,-0.415336817,-2.430596082,-0.106117491,-5.040342298,1.464371981,-5.040342298,-5.040342298,0.201470588,-1,-0.989229495,-1,0.257492355,-0.121902874,0.186611901,1.272045028,0.334101382,-0.695583596,0.027491409,-1.01594533,-0.165829146,-0.666666667,-0.75,3.333333333,-0.015706806,0.089354661,-1.161794153,0.762436548,0.021540623,,0.45810328,0.123347659,0.120465691,0.136347404,-0.270187455,0.447946478,0.123347659,-0.003224266,,0.000496278,-5.055555556,-0.003751214,2016,ADSK,2016,0.09980959,Autodesk Inc,reports,Information Technology,Application Software,"San Rafael, California",12/1/1989,769397,-1.271185926
AEE,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,AEE,2012,,Ameren Corp,reports,Utilities,MultiUtilities,"St. Louis, Missouri",9/19/1991,1002910,
AEE,12/31/2013,0.411326379,-3,0.303030303,-0.666666667,0.297271872,0.002849003,-0.857142857,-0.836956522,-3.142857143,0,0.003738855,-0.402985075,,-0.012310849,0.033967391,0.004914005,0,,,0.055837894,0,0,0.019097222,0.013029316,-1,0.015306122,-0.077192982,-0.105263158,1.785714286,-0.051361599,0.210784314,-0.059602649,,-10.5,2.891304348,0.001775148,-0.650234742,0.315267176,-1.302874743,-0.652839506,-1.302874743,-0.007662835,0.139954853,,-0.003367003,-0.047619048,-0.200978394,-0.792433538,-0.609693878,-1.375,-0.833333333,0.434210526,-0.174252276,-3.093023256,0.049034175,0,0,-0.705882353,-0.477876106,,-0.098409543,-0.875,0.033860045,1.017897092,,-0.053441296,-0.451612903,-0.083767684,-0.010882709,-0.071474318,-0.053441296,0.009859886,,0.000497018,-1.296758105,0.02061153,2013,AEE,2013,0.075567808,Ameren Corp,reports,Utilities,MultiUtilities,"St. Louis, Missouri",9/19/1991,1002910,-4.624392363
AEE,12/31/2014,-0.110876452,-1.516666667,0.325581395,0.8,0.294416244,-0.002663352,-1,-0.833333333,-0.95,0,0.027507163,-0.0625,,0.077382498,0.068331143,0.068459658,0.170084439,,,0.075223696,0,0.025,0.050681431,0.21221865,,-0.14321608,-0.003802281,-0.529411765,-0.538461538,0.105559593,0.111336032,0,,1.214574899,-0.860335196,-0.083874778,-1.946308725,-0.003482298,1.006779661,-0.412517781,1.006779661,0.144787645,-0.238613861,,0.059121622,0.05,0.128061224,-0.024630542,-0.06372549,-4,4,-1.232415902,0.161811024,-3.544444444,0.055240793,0.142857143,0.076923077,1,-0.118644068,,0.216097023,4.5,0.021834061,-0.075388027,,0.059262428,-0.140973631,-0.086143844,0.025825183,0.074355083,0.059262428,0.036827681,,0.000496771,1.033613445,-0.013195125,2014,AEE,2014,0.155312656,Ameren Corp,reports,Utilities,MultiUtilities,"St. Louis, Missouri",9/19/1991,1002910,-0.431891711
AEE,12/31/2015,0.079572447,1.677419355,-0.228070175,0,0.07394958,-0.000178031,,57.4,-5.666666667,0,-0.023703291,0.226666667,,0.078814172,0.102091021,-0.006102212,-0.022680412,,,0.078914141,0,0.048780488,0.052695582,-0.037135279,,0.041055718,0.026717557,-0.75,0.263888889,0.130649137,0.012750455,0,,0.213893967,-12.48,0.300451322,0.744680851,0.150844496,0.074324324,-0.111380145,0.074324324,-0.013490725,-0.057217165,,0.003987241,0,-0.114880145,-0.085858586,-0.148342059,-0.666666667,0,-1.75,0.051507963,-1.611353712,0.068456376,0,0,0,0.269230769,,0.206708976,0.090909091,0.158119658,-0.165467626,,0.060612858,0.131641086,-0.069364162,0.034708774,0.071777093,0.060612858,0.00743433,,0.000496524,0.074380165,-5.20E-05,2015,AEE,2015,0.044988976,Ameren Corp,reports,Utilities,MultiUtilities,"St. Louis, Missouri",9/19/1991,1002910,-0.027356415
AEP,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,AEP,2012,,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",,4904,
AEP,12/31/2013,0.067734554,-2.43125,0.044155844,0.125,0.195504132,0.01355596,-0.1,-0.470422535,-1.532142857,0.004256613,0.05118061,0.059701493,0.25261217,0.099750144,-0.039051095,0.061672598,0.148902305,,0.325,0.057632278,0,-0.035087719,-0.053660819,0.122019868,,-0.099190283,-0.063199473,-0.376666667,-0.383769634,0.079686898,0.074734812,,,-0.329809725,-3.779310345,0.07681388,0.235774648,0.125862577,0.178872121,-0.269674556,0.17593328,0.170691025,-0.005879209,-0.245333333,0.062688253,0.055555556,-0.065623702,-0.065384615,0.03906837,-0.658753709,22.08,-0.133333333,-0.05874901,-5.833333333,-0.039001122,0.166666667,0.083333333,0.25,0.044444444,,0.084990378,0.002409639,-0.126495278,-0.275476262,0.089506173,0.037651517,-0.060797559,-0.104206361,0.055654,0.030641452,0.037651517,-0.008798929,,0.000497018,0.169230769,0.008245893,2013,AEP,2013,0.124260618,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",,4904,-0.038461314
AEP,12/31/2014,0.011573082,-3.633187773,-0.107587065,0.111111111,0.142019688,0.01180884,-0.111111111,0.370744681,-0.154362416,0.003118377,0.143314044,-0.211267606,0.045780177,0.041497728,0.107807498,0.096403312,0.147900444,,0.547169811,0.064348611,-0.423076923,-0.036363636,0.074364742,0.331857754,,-0.024719101,-0.074771609,0.355614973,0.38317757,-0.048490611,0.072184836,3.3,,1.420820189,-1.279156328,0.12357795,-0.656029177,0.154041595,0.103624848,0.498683411,0.103546099,0.079109845,-0.013333333,-1,0.108024801,0,0.01610609,0.405349794,0.206507592,-0.103478261,-0.950606586,-0.232009926,0.147812921,-2.462068966,0.108087591,0.071428571,0.076923077,0,-0.14893617,,0.094679279,-0.115384615,0.10153763,0.643572621,0.092351275,0.055493317,0.03900232,0.303435864,0.045707181,0.059396464,0.055493317,0.105653627,,0.000496771,0.098684211,0.004496868,2014,AEP,2014,0.148804097,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",,4904,0.0456181
AEP,12/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,AEP,2015,,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",,4904,
AFL,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,AFL,2012,,AFLAC Inc,reports,Financials,Life & Health Insurance,"Columbus, Georgia",,4977,
AFL,12/31/2013,-0.036288232,-0.959798995,,0.222222222,,0.092358804,,0.245957864,,0,-0.101499356,,-0.089045351,,,0.11965812,0.119479312,-0.411764706,,-0.147163121,,0.090909091,0.037153197,0.1545961,,0.122605364,,-0.367216117,-0.386726429,0.008279236,-0.088070415,,,-0.050343249,-3.413461538,-0.294609417,-0.415938303,-0.345740916,0.101884159,-2.143266476,0.101884159,0.101884159,0.193647541,,0.119479312,0.176470588,0.923353293,,,-1.207366483,-0.5,-1.067307692,-0.08324638,-0.996158771,-0.063858331,0.176470588,0.222222222,0.181818182,,,0.143670558,7.430232558,,,,-0.074656353,,,-0.084991864,-0.073221794,-0.074656353,-0.05618199,0.125877809,0.000497018,0.107491857,-0.005063421,2013,AFL,2013,0.250228577,AFLAC Inc,reports,Financials,Life & Health Insurance,"Columbus, Georgia",,4977,0.128882862
AFL,12/31/2014,0.423614847,-0.125,,-0.272727273,,0.040754258,,0.831694849,,0,-0.063098885,,-0.059672653,,,-0.058915639,-0.067483389,-0.477777778,,-0.108108108,,0.027777778,-0.028262387,-0.071170084,,0.081911263,,-0.613693922,-0.520836005,-0.302510031,-0.030633281,,,-0.330120482,3.21314741,-0.378970323,-1.129401408,-0.617617888,-0.065547815,-0.461152882,-0.065547815,-0.065547815,-0.277253219,,-0.067483389,0,0.320049813,,,-4.515097691,1.666666667,-1.857142857,-0.039023544,-29,0.016623674,0,-0.272727273,0,,,0.114206688,0.623448276,,,,-0.012695063,,,0.254924761,-0.049368714,-0.012695063,-0.050586908,0.179791049,0.000496771,-0.038235294,-0.02839834,2014,AFL,2014,0.060105714,AFLAC Inc,reports,Financials,Life & Health Insurance,"Columbus, Georgia",,4977,0.102250589
AFL,12/31/2015,-0.180049121,-22,,-0.125,,0.068381064,,-0.066122799,,0,-0.092117164,,0.028768282,,,-0.136647255,-0.140057894,-1,,-0.004662005,,0,-0.063674446,-0.137012987,,-0.088328076,,0.12643409,-0.066630987,-0.203745819,-0.010923679,,,-1.010791367,-1.145626478,0.034503817,13.87755102,0.1546805,-0.141646899,-0.348837209,-0.141646899,-0.141646899,-0.162707838,,-0.140057894,-0.05,-0.062264151,,,-0.684183931,-15.625,-3.866666667,0.018544421,7.904761905,0.035241049,-0.05,-0.083333333,-0.076923077,,,0.083543961,0.086661003,,,,-0.012282181,,,-0.034828582,-0.00820351,-0.012282181,-0.081661387,0.165609305,0.000496524,-0.100917431,-0.045301143,2015,AFL,2015,0.005328443,AFLAC Inc,reports,Financials,Life & Health Insurance,"Columbus, Georgia",,4977,0.118171432
AIG,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,AIG,2012,,"American International Group, Inc.",reports,Financials,Property & Casualty Insurance,"New York, New York",3/31/1980,5272,
AIG,12/31/2013,,-0.295299838,-0.896719858,1.25,,0.006081333,,0.947002606,,0,-0.08173268,,0.222746413,,-0.358688257,1.209213052,2.240401245,-6.75,,,,0.063829787,0.022259404,-1.445544554,,-0.076326003,,-0.578661088,-0.651792829,-0.140350515,-0.043527972,-0.083958021,-0.910179641,2.600642828,-5.284615385,0.595484222,-0.428224081,-0.572658319,1.642524724,0.42589338,1.642524724,1.435252771,-0.071139854,,2.240401245,2.5,0.187330223,,,-0.494194369,-0.624630542,-1.423728814,-0.006494154,-0.033751334,,2.5,2,1.6,,,0.619991535,-0.954076923,0.023916989,,-0.249618162,-0.013313089,,,0.02518316,-0.021685148,-0.013313089,-0.032858708,0.042803792,0.000497018,,,2013,AIG,2013,0.423349999,"American International Group, Inc.",reports,Financials,Property & Casualty Insurance,"New York, New York",3/31/1980,5272,
AIG,12/31/2014,,0.238270469,-0.878397711,-0.222222222,,0.000729304,,-0.215528782,,0,-0.030265436,,-0.069991391,,-0.056227456,0.06159861,0.120943638,-0.195652174,,,,-0.04,-0.099929853,7.130555556,,-0.197945845,,1.043694141,-6.011441648,-0.2512652,-0.058772027,-0.387888707,-1,0.057018523,-1.512567325,-0.14629156,0.682939275,1.012114382,-0.171271326,0.089564503,-0.171271326,-0.159191829,-0.07555483,,0.120943638,0.142857143,0.146272925,,,0.669339623,1.467716535,-3.44,-0.053780817,0.269501588,,0.142857143,0.111111111,-0.076923077,,,0.29653821,7.211055276,-0.159690979,,-0.479900079,-0.04756442,,,0.063979297,-0.072984787,-0.04756442,-0.064872085,0.323553719,0.000496771,-0.144480519,-0.031315251,2014,AIG,2014,0.183629406,"American International Group, Inc.",reports,Financials,Property & Casualty Insurance,"New York, New York",3/31/1980,5272,0.383521279
AIG,12/31/2015,,-0.459509658,8.023529412,-0.714285714,,0.00681835,,-0.07337884,,0,0.088363928,,0.080333265,,0.040692446,-0.626647025,-0.687553566,-0.472972973,,,,-0.229166667,-0.293846404,-0.638196105,,-0.254365541,,-0.408996252,-0.749771689,-0.059807156,-0.047201463,0.475935829,,-0.689855378,-0.77408056,-0.425404434,-0.422427734,-0.407588911,-0.708327799,-1.057692308,-0.708327799,-0.706627938,-0.062547808,,-0.687553566,-0.625,-0.013287919,,,-0.761043609,-1.686662412,-0.573770492,0.000771695,-0.333333333,,-0.625,-0.6,-0.666666667,,,0.03922754,1.180946552,-0.112162674,,-0.098817042,-0.036149509,,,-0.161275234,-0.003420744,-0.036149509,-0.094385616,0.566135914,0.000496524,-0.679316888,-0.090465977,2015,AIG,2015,0.11348871,"American International Group, Inc.",reports,Financials,Property & Casualty Insurance,"New York, New York",3/31/1980,5272,2.472239942
AIV,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,AIV,2012,,Apartment Investment & Mgmt,reports,Real Estate,REITs,"Denver, Colorado",,922864,
AIV,12/31/2013,-0.039499591,-0.850501367,-0.327781934,0.5,0.115865483,-0.003055741,,-0.205262654,,0.00206044,-0.0163166,,,-0.155110104,-0.101121384,0.285689768,-2.663964515,,,0.029847023,,0.016666667,0.038181894,1.283216783,,0.033460782,,-14.97760655,-0.574890524,,,-0.142740814,-0.001161832,-0.076405967,3.30813167,0.027677565,-0.036072867,-0.416192787,0.564972519,0.074137261,1.479402527,-2.84452975,-1,-1,0.391043259,0.368421053,-0.070547172,,,0.299265951,-0.523544571,0.255971317,-1,,-0.102293241,0.5,0.5,0.5,,,-0.022503507,0.076534789,-0.140267608,-0.005641861,,-0.050296499,,,0.056839173,-0.06817391,-0.050296499,0.016214733,,0.000497018,1.295081967,-0.318119117,2013,AIV,2013,0.111828089,Apartment Investment & Mgmt,reports,Real Estate,REITs,"Denver, Colorado",,922864,-0.515560618
AIV,12/31/2014,-0.029508157,0.968423345,-0.70729701,0.19047619,0.621807688,-0.001403816,,-0.341225901,,0.003427005,0.002402309,,,-0.240250522,-0.035047587,-0.004768526,0.453197291,,,0.015130187,,0,0.015819812,9.233282287,,-0.067821707,,-1.226661958,0.047440524,,,0.044245374,0.099858667,0.393068694,-0.065661852,-0.012813425,-0.137246394,-0.79018898,0.491866467,0.622068556,0.474029449,0.950369985,,,0.053534068,0.038461538,-0.056763142,,,0.402868318,-0.450276583,0.101726055,,,-0.031865986,0.666666667,0.333333333,0.476190476,,,-0.05334721,-8.274299835,0.066851318,-0.057665299,,0.002897484,,,0.269033146,-0.047469697,0.002897484,0.01058464,,0.000496771,0.471428571,0.013889832,2014,AIV,2014,0.116859808,Apartment Investment & Mgmt,reports,Real Estate,REITs,"Denver, Colorado",,922864,-0.240969063
